file,section,section_label,col,bottom_label,upper_fragments,CORRECT_dim1,CORRECT_dim2,note
Edu_Mt474,2,2.課程第二及第三號表,12.0,本省人,員／女,教員·女,本省人,machine-proposed; needs human check
Edu_Mt474,2,2.課程第二及第三號表,13.0,日本人,,教員·女,日本人,machine-proposed; needs human check
Edu_Mt474,2,2.課程第二及第三號表,14.0,其他,,教員·女,其他,machine-proposed; needs human check
Edu_Mt474,2,2.課程第二及第三號表,15.0,共計,總,學生·總計,共計,machine-proposed; needs human check
Edu_Mt474,2,2.課程第二及第三號表,16.0,本省人,,學生·總計,本省人,machine-proposed; needs human check
Edu_Mt474,2,2.課程第二及第三號表,17.0,日本人,學,學生·總計,日本人,machine-proposed; needs human check
Edu_Mt474,2,2.課程第二及第三號表,18.0,其他,計,學生·總計,其他,machine-proposed; needs human check
Edu_Mt474,2,2.課程第二及第三號表,19.0,共計,,學生·男,共計,machine-proposed; needs human check
Edu_Mt474,2,2.課程第二及第三號表,20.0,本省人,男,學生·男,本省人,machine-proposed; needs human check
Edu_Mt474,2,2.課程第二及第三號表,21.0,日本人,,學生·男,日本人,machine-proposed; needs human check
Edu_Mt474,2,2.課程第二及第三號表,22.0,其他,,學生·男,其他,machine-proposed; needs human check
Edu_Mt474,2,2.課程第二及第三號表,23.0,共計,,學生·女,共計,machine-proposed; needs human check
Edu_Mt474,2,2.課程第二及第三號表,24.0,本省人,生／女,學生·女,本省人,machine-proposed; needs human check
Edu_Mt474,2,2.課程第二及第三號表,25.0,日本人,,學生·女,日本人,machine-proposed; needs human check
Edu_Mt474,2,2.課程第二及第三號表,26.0,其他,,學生·女,其他,machine-proposed; needs human check
Edu_Mt474,2,2.課程第二及第三號表,27.0,共計,年度中學生異動／入,年度中學生異動·入學,共計,machine-proposed; needs human check
Edu_Mt474,2,2.課程第二及第三號表,28.0,男,,年度中學生異動·入學,男,machine-proposed; needs human check
Edu_Mt474,2,2.課程第二及第三號表,29.0,女,學,年度中學生異動·入學,女,machine-proposed; needs human check
Edu_Mt474,2,2.課程第二及第三號表,30.0,共計,畢,年度中學生異動·畢業,共計,machine-proposed; needs human check
Edu_Mt474,2,2.課程第二及第三號表,31.0,男,,年度中學生異動·畢業,男,machine-proposed; needs human check
Edu_Mt474,2,2.課程第二及第三號表,32.0,女,業,年度中學生異動·畢業,女,machine-proposed; needs human check
Edu_Mt475,1,,2.0,,校數,校數,,machine-proposed; needs human check
Edu_Mt475,1,,3.0,共計,教,教員,共計,machine-proposed; needs human check
Edu_Mt475,1,,4.0,本省人,,教員,本省人,machine-proposed; needs human check
Edu_Mt475,1,,5.0,日本人,,教員,日本人,machine-proposed; needs human check
Edu_Mt475,1,,6.0,其他,員,教員,其他,machine-proposed; needs human check
Edu_Mt475,1,,7.0,共計,學,學生,共計,machine-proposed; needs human check
Edu_Mt475,1,,8.0,本省人,,學生,本省人,machine-proposed; needs human check
Edu_Mt475,1,,9.0,日本人,,學生,日本人,machine-proposed; needs human check
Edu_Mt475,1,,10.0,其他,生,學生,其他,machine-proposed; needs human check
Edu_Mt475,1,,11.0,入學,年度中學生異動,年度中學生異動,入學,machine-proposed; needs human check
Edu_Mt475,1,,12.0,畢業,,年度中學生異動,畢業,machine-proposed; needs human check
Edu_Mt476,1,,2.0,,校數,校數,,machine-proposed; needs human check
Edu_Mt476,1,,3.0,共計,教,教員,共計,machine-proposed; needs human check
Edu_Mt476,1,,4.0,本省人,,教員,本省人,machine-proposed; needs human check
Edu_Mt476,1,,5.0,日本人,,教員,日本人,machine-proposed; needs human check
Edu_Mt476,1,,6.0,其他,員,教員,其他,machine-proposed; needs human check
Edu_Mt476,1,,7.0,共計,學,學生,共計,machine-proposed; needs human check
Edu_Mt476,1,,8.0,本省人,,學生,本省人,machine-proposed; needs human check
Edu_Mt476,1,,9.0,日本人,,學生,日本人,machine-proposed; needs human check
Edu_Mt476,1,,10.0,其他,生,學生,其他,machine-proposed; needs human check
Edu_Mt476,1,,11.0,入學,年度中學生異動,年度中學生異動,入學,machine-proposed; needs human check
Edu_Mt476,1,,12.0,畢業,,年度中學生異動,畢業,machine-proposed; needs human check
Edu_Mt477,1,,2.0,,私塾數,私塾數,,machine-proposed; needs human check
Edu_Mt477,1,,3.0,,教員,教員,,machine-proposed; needs human check
Edu_Mt477,1,,4.0,共計,學,學生,共計,machine-proposed; needs human check
Edu_Mt477,1,,5.0,男,,學生,男,machine-proposed; needs human check
Edu_Mt477,1,,6.0,女,生,學生,女,machine-proposed; needs human check
Edu_Mt478,1,,2.0,,幼稚園數,幼稚園數,,machine-proposed; needs human check
Edu_Mt478,1,,3.0,共計,保,保姆,共計,machine-proposed; needs human check
Edu_Mt478,1,,4.0,本省人,,保姆,本省人,machine-proposed; needs human check
Edu_Mt478,1,,5.0,日本人,,保姆,日本人,machine-proposed; needs human check
Edu_Mt478,1,,6.0,其他,姆,保姆,其他,machine-proposed; needs human check
Edu_Mt478,1,,7.0,共計,總,園兒·總計,共計,machine-proposed; needs human check
Edu_Mt478,1,,8.0,本省人,,園兒·總計,本省人,machine-proposed; needs human check
Edu_Mt478,1,,9.0,日本人,園,園兒·總計,日本人,machine-proposed; needs human check
Edu_Mt478,1,,10.0,其他,計,園兒·總計,其他,machine-proposed; needs human check
Edu_Mt478,1,,11.0,共計,,園兒·男,共計,machine-proposed; needs human check
Edu_Mt478,1,,12.0,本省人,男,園兒·男,本省人,machine-proposed; needs human check
Edu_Mt478,1,,13.0,日本人,,園兒·男,日本人,machine-proposed; needs human check
Edu_Mt478,1,,14.0,其他,,園兒·男,其他,machine-proposed; needs human check
Edu_Mt478,1,,15.0,共計,,園兒·女,共計,machine-proposed; needs human check
Edu_Mt478,1,,16.0,本省人,兒／女,園兒·女,本省人,machine-proposed; needs human check
Edu_Mt478,1,,17.0,日本人,,園兒·女,日本人,machine-proposed; needs human check
Edu_Mt478,1,,18.0,其他,,園兒·女,其他,machine-proposed; needs human check
Edu_Mt478,1,,19.0,共計,年度中保育滿期,年度中保育滿期,共計,machine-proposed; needs human check
Edu_Mt478,1,,20.0,男,,年度中保育滿期,男,machine-proposed; needs human check
Edu_Mt478,1,,21.0,女,,年度中保育滿期,女,machine-proposed; needs human check
Edu_Mt479,1,,2.0,,所數,所數,,machine-proposed; needs human check
Edu_Mt479,1,,3.0,教職員,兼任,兼任教職員,教職員,machine-proposed; needs human check
Edu_Mt479,1,,4.0,共計,學,學生,共計,machine-proposed; needs human check
Edu_Mt479,1,,5.0,男,,學生,男,machine-proposed; needs human check
Edu_Mt479,1,,6.0,女,生,學生,女,machine-proposed; needs human check
Edu_Mt480,1,,2.0,,館數,館數,,machine-proposed; needs human check
Edu_Mt480,1,,3.0,,藏書冊數／共計,藏書冊數,,machine-proposed; needs human check
Edu_Mt480,1,,4.0,,中日文,藏書冊數,,machine-proposed; needs human check
Edu_Mt480,1,,5.0,,外國文,藏書冊數,,machine-proposed; needs human check
Edu_Mt480,1,,6.0,總日數,年／各館開館,年度中,各館開館總日數,machine-proposed; needs human check
Edu_Mt480,1,,7.0,數(1),度／閱覽人,年度中,閱覽人數(1),machine-proposed; needs human check
Edu_Mt480,1,,8.0,均閱覽人數,中／開館一日平,年度中,開館一日平均閱覽人數,machine-proposed; needs human check
Edu_Mt481,1,1.本省人(2),2.0,共計,總計,總計,共計,machine-proposed; needs human check
Edu_Mt481,1,1.本省人(2),3.0,男,,總計,男,machine-proposed; needs human check
Edu_Mt481,1,1.本省人(2),4.0,女,,總計,女,machine-proposed; needs human check
Edu_Mt481,1,1.本省人(2),5.0,共計,就學,就學,共計,machine-proposed; needs human check
Edu_Mt481,1,1.本省人(2),6.0,男,,就學,男,machine-proposed; needs human check
Edu_Mt481,1,1.本省人(2),7.0,女,,就學,女,machine-proposed; needs human check
Edu_Mt481,1,1.本省人(2),8.0,共計,不就學,不就學,共計,machine-proposed; needs human check
Edu_Mt481,1,1.本省人(2),9.0,男,,不就學,男,machine-proposed; needs human check
Edu_Mt481,1,1.本省人(2),10.0,女,,不就學,女,machine-proposed; needs human check
Edu_Mt481,1,1.本省人(2),11.0,平均,學齡兒童每百人中就學中數,學齡兒童每百人中就學中數,平均,machine-proposed; needs human check
Edu_Mt481,1,1.本省人(2),12.0,男,,學齡兒童每百人中就學中數,男,machine-proposed; needs human check
Edu_Mt481,1,1.本省人(2),13.0,女,,學齡兒童每百人中就學中數,女,machine-proposed; needs human check
Edu_Mt481,2,2.日本人,2.0,共計,總計,總計,共計,machine-proposed; needs human check
Edu_Mt481,2,2.日本人,3.0,男,,總計,男,machine-proposed; needs human check
Edu_Mt481,2,2.日本人,4.0,女,,總計,女,machine-proposed; needs human check
Edu_Mt481,2,2.日本人,5.0,共計,就學,就學,共計,machine-proposed; needs human check
Edu_Mt481,2,2.日本人,6.0,男,,就學,男,machine-proposed; needs human check
Edu_Mt481,2,2.日本人,7.0,女,,就學,女,machine-proposed; needs human check
Edu_Mt481,2,2.日本人,8.0,共計,不就學,不就學,共計,machine-proposed; needs human check
Edu_Mt481,2,2.日本人,9.0,男,,不就學,男,machine-proposed; needs human check
Edu_Mt481,2,2.日本人,10.0,女,,不就學,女,machine-proposed; needs human check
Edu_Mt481,2,2.日本人,11.0,平均,學齡兒童每百人中就學中數,學齡兒童每百人中就學中數,平均,machine-proposed; needs human check
Edu_Mt481,2,2.日本人,12.0,男,,學齡兒童每百人中就學中數,男,machine-proposed; needs human check
Edu_Mt481,2,2.日本人,13.0,女,,學齡兒童每百人中就學中數,女,machine-proposed; needs human check
Edu_Mt482,1,,2.0,人數,文政學部／投考,臺北帝國大學·文政學部,投考人數,machine-proposed; needs human check
Edu_Mt482,1,,3.0,人數,表482歷年各種學校學生投考人數及入學人數／入學,臺北帝國大學·文政學部,入學人數,machine-proposed; needs human check
Edu_Mt482,1,,4.0,考百分比,台／入學佔投,臺北帝國大學·文政學部,入學佔投考百分比,machine-proposed; needs human check
Edu_Mt482,1,,5.0,人數,理學部(1)／投考,臺北帝國大學·理學部(1),投考人數,machine-proposed; needs human check
Edu_Mt482,1,,6.0,人數,北／入學,臺北帝國大學·理學部(1),入學人數,machine-proposed; needs human check
Edu_Mt482,1,,7.0,考百分比,入學佔投,臺北帝國大學·理學部(1),入學佔投考百分比,machine-proposed; needs human check
Edu_Mt482,1,,8.0,人數,帝／農學部(1)／投考,臺北帝國大學·農學部(1),投考人數,machine-proposed; needs human check
Edu_Mt482,1,,9.0,人數,入學,臺北帝國大學·農學部(1),入學人數,machine-proposed; needs human check
Edu_Mt482,1,,10.0,考百分比,國／入學佔投,臺北帝國大學·農學部(1),入學佔投考百分比,machine-proposed; needs human check
Edu_Mt482,1,,11.0,人數,醫學部／投考,臺北帝國大學·醫學部,投考人數,machine-proposed; needs human check
Edu_Mt482,1,,12.0,人數,大／入學,臺北帝國大學·醫學部,入學人數,machine-proposed; needs human check
Edu_Mt482,1,,13.0,考百分比,入學佔投,臺北帝國大學·醫學部,入學佔投考百分比,machine-proposed; needs human check
Edu_Mt482,1,,14.0,人數,學／工學部／投考,臺北帝國大學·工學部,投考人數,machine-proposed; needs human check
Edu_Mt482,1,,15.0,人數,入學,臺北帝國大學·工學部,入學人數,machine-proposed; needs human check
Edu_Mt482,1,,16.0,考百分比,入學佔投,臺北帝國大學·工學部,入學佔投考百分比,machine-proposed; needs human check
Edu_Mt482,1,,17.0,人數,臺中農林專門學校／投考,專門學校·臺中農林專門學校,投考人數,machine-proposed; needs human check
Edu_Mt482,1,,18.0,人數,入學,專門學校·臺中農林專門學校,入學人數,machine-proposed; needs human check
Edu_Mt482,1,,19.0,考百分比,專／入學佔投,專門學校·臺中農林專門學校,入學佔投考百分比,machine-proposed; needs human check
Edu_Mt482,1,,20.0,人數,臺南工業專門學校／投考,專門學校·臺南工業專門學校,投考人數,machine-proposed; needs human check
Edu_Mt482,1,,21.0,人數,門／入學,專門學校·臺南工業專門學校,入學人數,machine-proposed; needs human check
Edu_Mt482,1,,22.0,考百分比,入學佔投,專門學校·臺南工業專門學校,入學佔投考百分比,machine-proposed; needs human check
Edu_Mt482,1,,23.0,人數,學／臺北經濟專門學校／投考,專門學校·臺北經濟專門學校,投考人數,machine-proposed; needs human check
Edu_Mt482,1,,24.0,人數,入學,專門學校·臺北經濟專門學校,入學人數,machine-proposed; needs human check
Edu_Mt482,1,,25.0,考百分比,校／入學佔投,專門學校·臺北經濟專門學校,入學佔投考百分比,machine-proposed; needs human check
Edu_Mt482,1,,26.0,人數,大學附屬醫學專門部／投考,專門學校·大學附屬醫學專門部,投考人數,machine-proposed; needs human check
Edu_Mt482,1,,27.0,人數,入學,專門學校·大學附屬醫學專門部,入學人數,machine-proposed; needs human check
Edu_Mt482,1,,28.0,考百分比,入學佔投,專門學校·大學附屬醫學專門部,入學佔投考百分比,machine-proposed; needs human check
Edu_Mt482,1,,29.0,人數,師範學校／普通科(2)／投考,師範學校·普通科(2),投考人數,machine-proposed; needs human check
Edu_Mt482,1,,30.0,人數,入學,師範學校·普通科(2),入學人數,machine-proposed; needs human check
Edu_Mt482,1,,31.0,考百分比,入學佔投,師範學校·普通科(2),入學佔投考百分比,machine-proposed; needs human check
Edu_Mt482,1,,32.0,人數,演習科(2)／投考,師範學校·演習科(2),投考人數,machine-proposed; needs human check
Edu_Mt482,1,,33.0,人數,入學,師範學校·演習科(2),入學人數,machine-proposed; needs human check
Edu_Mt482,1,,34.0,考百分比,入學佔投,師範學校·演習科(2),入學佔投考百分比,machine-proposed; needs human check
Edu_Mt482,1,,35.0,人數,講習科(2)／投考,師範學校·講習科(2),投考人數,machine-proposed; needs human check
Edu_Mt482,1,,36.0,人數,入學,師範學校·講習科(2),入學人數,machine-proposed; needs human check
Edu_Mt482,1,,37.0,考百分比,入學佔投,師範學校·講習科(2),入學佔投考百分比,machine-proposed; needs human check
Edu_Mt482,1,,38.0,人數,臺北高等學校／尋常科(3)／投考,臺北高等學校·尋常科(3),投考人數,machine-proposed; needs human check
Edu_Mt482,1,,39.0,人數,入學,臺北高等學校·尋常科(3),入學人數,machine-proposed; needs human check
Edu_Mt482,1,,40.0,考百分比,入學佔投,臺北高等學校·尋常科(3),入學佔投考百分比,machine-proposed; needs human check
Edu_Mt482,1,,41.0,人數,高等科(3)／投考,臺北高等學校·高等科(3),投考人數,machine-proposed; needs human check
Edu_Mt482,1,,42.0,人數,入學,臺北高等學校·高等科(3),入學人數,machine-proposed; needs human check
Edu_Mt482,1,,43.0,考百分比,入學佔投,臺北高等學校·高等科(3),入學佔投考百分比,machine-proposed; needs human check
Edu_Mt482,1,,44.0,人數,臺北帝國大學預科／文科／投考,臺北帝國大學預科·文科,投考人數,machine-proposed; needs human check
Edu_Mt482,1,,45.0,人數,入學,臺北帝國大學預科·文科,入學人數,machine-proposed; needs human check
Edu_Mt482,1,,46.0,考百分比,入學佔投,臺北帝國大學預科·文科,入學佔投考百分比,machine-proposed; needs human check
Edu_Mt482,1,,47.0,人數,理科／投考,臺北帝國大學預科·理科,投考人數,machine-proposed; needs human check
Edu_Mt482,1,,48.0,人數,入學,臺北帝國大學預科·理科,入學人數,machine-proposed; needs human check
Edu_Mt482,1,,49.0,考百分比,入學佔投,臺北帝國大學預科·理科,入學佔投考百分比,machine-proposed; needs human check
Edu_Mt482,1,,50.0,人數,中學校／投考,中學校,投考人數,machine-proposed; needs human check
Edu_Mt482,1,,51.0,人數,入學,中學校,入學人數,machine-proposed; needs human check
Edu_Mt482,1,,52.0,考百分比,入學佔投,中學校,入學佔投考百分比,machine-proposed; needs human check
Edu_Mt482,1,,53.0,人數(4),高等女學校／投考,高等女學校,投考人數(4),machine-proposed; needs human check
Edu_Mt482,1,,54.0,人數(4),入學,高等女學校,入學人數(4),machine-proposed; needs human check
Edu_Mt482,1,,55.0,考百分比,入學佔投,高等女學校,入學佔投考百分比,machine-proposed; needs human check
Edu_Mt482,1,,56.0,人數,職業學校／農業職業學校／投考,職業學校·農業職業學校,投考人數,machine-proposed; needs human check
Edu_Mt482,1,,57.0,人數,入學,職業學校·農業職業學校,入學人數,machine-proposed; needs human check
Edu_Mt482,1,,58.0,考百分比,入學佔投,職業學校·農業職業學校,入學佔投考百分比,machine-proposed; needs human check
Edu_Mt482,1,,59.0,人數,工業職業學校／投考,職業學校·工業職業學校,投考人數,machine-proposed; needs human check
Edu_Mt482,1,,60.0,人數,入學,職業學校·工業職業學校,入學人數,machine-proposed; needs human check
Edu_Mt482,1,,61.0,考百分比,入學佔投,職業學校·工業職業學校,入學佔投考百分比,machine-proposed; needs human check
Edu_Mt482,1,,62.0,人數,商業職業學校／投考,職業學校·商業職業學校,投考人數,machine-proposed; needs human check
Edu_Mt482,1,,63.0,人數,入學,職業學校·商業職業學校,入學人數,machine-proposed; needs human check
Edu_Mt482,1,,64.0,考百分比,入學佔投,職業學校·商業職業學校,入學佔投考百分比,machine-proposed; needs human check
Edu_Mt482,1,,65.0,人數,水產職業學校／投考,職業學校·水產職業學校,投考人數,machine-proposed; needs human check
Edu_Mt482,1,,66.0,人數,入學,職業學校·水產職業學校,入學人數,machine-proposed; needs human check
Edu_Mt482,1,,67.0,考百分比,入學佔投,職業學校·水產職業學校,入學佔投考百分比,machine-proposed; needs human check
Edu_Mt483,1,1.本省人,2.0,共計,盲者,盲者,共計,machine-proposed; needs human check
Edu_Mt483,1,1.本省人,3.0,男,,盲者,男,machine-proposed; needs human check
Edu_Mt483,1,1.本省人,4.0,女,,盲者,女,machine-proposed; needs human check
Edu_Mt483,1,1.本省人,5.0,共計,聾啞者,聾啞者,共計,machine-proposed; needs human check
Edu_Mt483,1,1.本省人,6.0,男,,聾啞者,男,machine-proposed; needs human check
Edu_Mt483,1,1.本省人,7.0,女,,聾啞者,女,machine-proposed; needs human check
Edu_Mt483,1,1.本省人,8.0,共計,盲聾啞者,盲聾啞者,共計,machine-proposed; needs human check
Edu_Mt483,1,1.本省人,9.0,男,,盲聾啞者,男,machine-proposed; needs human check
Edu_Mt483,1,1.本省人,10.0,女,,盲聾啞者,女,machine-proposed; needs human check
Edu_Mt483,2,2.日本人,2.0,共計,盲者,盲者,共計,machine-proposed; needs human check
Edu_Mt483,2,2.日本人,3.0,男,,盲者,男,machine-proposed; needs human check
Edu_Mt483,2,2.日本人,4.0,女,,盲者,女,machine-proposed; needs human check
Edu_Mt483,2,2.日本人,5.0,共計,聾啞者,聾啞者,共計,machine-proposed; needs human check
Edu_Mt483,2,2.日本人,6.0,男,,聾啞者,男,machine-proposed; needs human check
Edu_Mt483,2,2.日本人,7.0,女,,聾啞者,女,machine-proposed; needs human check
Edu_Mt483,2,2.日本人,8.0,共計,盲聾啞者,盲聾啞者,共計,machine-proposed; needs human check
Edu_Mt483,2,2.日本人,9.0,男,,盲聾啞者,男,machine-proposed; needs human check
Edu_Mt483,2,2.日本人,10.0,女,,盲聾啞者,女,machine-proposed; needs human check
Hygiene_Mt484,1,,2.0,,醫院／共計,醫院,共計,machine-proposed; needs human check
Hygiene_Mt484,1,,3.0,,省立,醫院,省立,machine-proposed; needs human check
Hygiene_Mt484,1,,4.0,,公立(1),醫院,公立(1),machine-proposed; needs human check
Hygiene_Mt484,1,,5.0,,私立,醫院,私立,machine-proposed; needs human check
Hygiene_Mt484,1,,6.0,,衛生人員／共計,衛生人員·共計,共計,machine-proposed; needs human check
Hygiene_Mt484,1,,7.0,小計,醫師,衛生人員·醫師,小計,machine-proposed; needs human check
Hygiene_Mt484,1,,8.0,省立醫院,,衛生人員·醫師,省立醫院,machine-proposed; needs human check
Hygiene_Mt484,1,,9.0,公立醫院,,衛生人員·醫師,公立醫院,machine-proposed; needs human check
Hygiene_Mt484,1,,10.0,政府機關,,衛生人員·醫師,政府機關,machine-proposed; needs human check
Hygiene_Mt484,1,,11.0,開業,,衛生人員·醫師,開業,machine-proposed; needs human check
Hygiene_Mt484,1,,12.0,公醫,,衛生人員·醫師,公醫,machine-proposed; needs human check
Hygiene_Mt484,1,,13.0,,中醫,衛生人員·中醫,,machine-proposed; needs human check
Hygiene_Mt484,1,,14.0,小計,齒科醫師,衛生人員·齒科醫師,小計,machine-proposed; needs human check
Hygiene_Mt484,1,,15.0,省立醫院,,衛生人員·齒科醫師,省立醫院,machine-proposed; needs human check
Hygiene_Mt484,1,,16.0,公立醫院,,衛生人員·齒科醫師,公立醫院,machine-proposed; needs human check
Hygiene_Mt484,1,,17.0,政府機關,,衛生人員·齒科醫師,政府機關,machine-proposed; needs human check
Hygiene_Mt484,1,,18.0,開業,,衛生人員·齒科醫師,開業,machine-proposed; needs human check
Hygiene_Mt484,1,,19.0,小計,藥劑師,衛生人員·藥劑師,小計,machine-proposed; needs human check
Hygiene_Mt484,1,,20.0,省立醫院,,衛生人員·藥劑師,省立醫院,machine-proposed; needs human check
Hygiene_Mt484,1,,21.0,公立醫院,,衛生人員·藥劑師,公立醫院,machine-proposed; needs human check
Hygiene_Mt484,1,,22.0,政府機關,,衛生人員·藥劑師,政府機關,machine-proposed; needs human check
Hygiene_Mt484,1,,23.0,開業,,衛生人員·藥劑師,開業,machine-proposed; needs human check
Hygiene_Mt484,1,,24.0,,助產士(2),衛生人員·助產士(2),,machine-proposed; needs human check
Hygiene_Mt484,1,,25.0,,製藥者,衛生人員·製藥者,,machine-proposed; needs human check
Hygiene_Mt484,1,,26.0,,藥品商,衛生人員·藥品商,,machine-proposed; needs human check
Hygiene_Mt485,1,,2.0,,診療疾病人數／共計,診療疾病人數·共計,,machine-proposed; needs human check
Hygiene_Mt485,1,,3.0,小計,住院,診療疾病人數·住院,小計,machine-proposed; needs human check
Hygiene_Mt485,1,,4.0,治癒,,診療疾病人數·住院,治癒,machine-proposed; needs human check
Hygiene_Mt485,1,,5.0,死亡,,診療疾病人數·住院,死亡,machine-proposed; needs human check
Hygiene_Mt485,1,,6.0,未癒中退,,診療疾病人數·住院,未癒中退,machine-proposed; needs human check
Hygiene_Mt485,1,,7.0,年底遺留,,診療疾病人數·住院,年底遺留,machine-proposed; needs human check
Hygiene_Mt485,1,,8.0,,門診,診療疾病人數·門診,,machine-proposed; needs human check
Hygiene_Mt485,1,,9.0,,治療延人日數(2)／共計,治療延人日數(2),共計,machine-proposed; needs human check
Hygiene_Mt485,1,,10.0,,住院,治療延人日數(2),住院,machine-proposed; needs human check
Hygiene_Mt485,1,,11.0,,門診,治療延人日數(2),門診,machine-proposed; needs human check
Hygiene_Mt486,1,,2.0,共計,診療疾病人數,診療疾病人數,共計,machine-proposed; needs human check
Hygiene_Mt486,1,,3.0,治癒,,診療疾病人數,治癒,machine-proposed; needs human check
Hygiene_Mt486,1,,4.0,死亡,,診療疾病人數,死亡,machine-proposed; needs human check
Hygiene_Mt486,1,,5.0,未癒中退,,診療疾病人數,未癒中退,machine-proposed; needs human check
Hygiene_Mt486,1,,6.0,年底遺留,,診療疾病人數,年底遺留,machine-proposed; needs human check
Hygiene_Mt486,1,,7.0,日數,治療延人,治療延人日數,,machine-proposed; needs human check
Hygiene_Mt487-1,1,1.民國前二年至民國十九年,2.0,總計,,總計,,machine-proposed; needs human check
Hygiene_Mt487-1,1,1.民國前二年至民國十九年,3.0,傳染病,,傳染病,,machine-proposed; needs human check
Hygiene_Mt487-1,1,1.民國前二年至民國十九年,4.0,營養病,1.民國前二年至民國十九年／發育及,發育及營養病,,machine-proposed; needs human check
Hygiene_Mt487-1,1,1.民國前二年至民國十九年,5.0,中毒,,中毒,,machine-proposed; needs human check
Hygiene_Mt487-1,1,1.民國前二年至民國十九年,6.0,感覺器病,神經系及,神經系及感覺器病,,machine-proposed; needs human check
Hygiene_Mt487-1,1,1.民國前二年至民國十九年,7.0,環器病,血液循,血液循環器病,,machine-proposed; needs human check
Hygiene_Mt487-1,1,1.民國前二年至民國十九年,8.0,呼吸器病,,呼吸器病,,machine-proposed; needs human check
Hygiene_Mt487-1,1,1.民國前二年至民國十九年,9.0,消化器病,,消化器病,,machine-proposed; needs human check
Hygiene_Mt487-1,1,1.民國前二年至民國十九年,10.0,生殖器病,泌尿及,泌尿及生殖器病,,machine-proposed; needs human check
Hygiene_Mt487-1,1,1.民國前二年至民國十九年,11.0,筋肉病,皮膚及,皮膚及筋肉病,,machine-proposed; needs human check
Hygiene_Mt487-1,1,1.民國前二年至民國十九年,12.0,節病,骨及關,骨及關節病,,machine-proposed; needs human check
Hygiene_Mt487-1,1,1.民國前二年至民國十九年,13.0,外傷,,外傷,,machine-proposed; needs human check
Hygiene_Mt487-1,1,1.民國前二年至民國十九年,14.0,原因未詳者,診斷不明者,診斷不明者原因未詳者,,machine-proposed; needs human check
Hygiene_Mt487-2,1,2.民國二十年至民國三十一年(2),2.0,,總計,總計,,machine-proposed; needs human check
Hygiene_Mt487-2,1,2.民國二十年至民國三十一年(2),3.0,,傷寒,傷寒,,machine-proposed; needs human check
Hygiene_Mt487-2,1,2.民國二十年至民國三十一年(2),4.0,,2.民國二十年至民國三十一年(2)／副傷寒,副傷寒,,machine-proposed; needs human check
Hygiene_Mt487-2,1,2.民國二十年至民國三十一年(2),5.0,,天花,天花,,machine-proposed; needs human check
Hygiene_Mt487-2,1,2.民國二十年至民國三十一年(2),6.0,,麻疹,麻疹,,machine-proposed; needs human check
Hygiene_Mt487-2,1,2.民國二十年至民國三十一年(2),7.0,,猩紅熱,猩紅熱,,machine-proposed; needs human check
Hygiene_Mt487-2,1,2.民國二十年至民國三十一年(2),8.0,,百日咳,百日咳,,machine-proposed; needs human check
Hygiene_Mt487-2,1,2.民國二十年至民國三十一年(2),9.0,,白喉,白喉,,machine-proposed; needs human check
Hygiene_Mt487-2,1,2.民國二十年至民國三十一年(2),10.0,,流行性／感冒,流行性感冒,,machine-proposed; needs human check
Hygiene_Mt487-2,1,2.民國二十年至民國三十一年(2),11.0,,霍亂,霍亂,,machine-proposed; needs human check
Hygiene_Mt487-2,1,2.民國二十年至民國三十一年(2),12.0,,赤痢,赤痢,,machine-proposed; needs human check
Hygiene_Mt487-2,1,2.民國二十年至民國三十一年(2),13.0,,疫痢,疫痢,,machine-proposed; needs human check
Hygiene_Mt487-2,1,2.民國二十年至民國三十一年(2),14.0,,丹毒,丹毒,,machine-proposed; needs human check
Hygiene_Mt487-2,1,2.民國二十年至民國三十一年(2),15.0,,流行性／或昏睡／性腦炎,流行性或昏睡性腦炎,,machine-proposed; needs human check
Hygiene_Mt487-2,1,2.民國二十年至民國三十一年(2),16.0,,流行性腦／脊髓膜炎,流行性腦脊髓膜炎,,machine-proposed; needs human check
Hygiene_Mt487-2,1,2.民國二十年至民國三十一年(2),17.0,,流行性／耳下腺炎,流行性耳下腺炎,,machine-proposed; needs human check
Hygiene_Mt487-2,1,2.民國二十年至民國三十一年(2),18.0,,黃疸出／血性螺／旋體病,黃疸出血性螺旋體病,,machine-proposed; needs human check
Hygiene_Mt487-2,1,2.民國二十年至民國三十一年(2),19.0,,恙蟲病,恙蟲病,,machine-proposed; needs human check
Hygiene_Mt487-2,1,2.民國二十年至民國三十一年(2),20.0,,恐水病,恐水病,,machine-proposed; needs human check
Hygiene_Mt487-2,1,2.民國二十年至民國三十一年(2),21.0,,破傷風,破傷風,,machine-proposed; needs human check
Hygiene_Mt487-2,1,2.民國二十年至民國三十一年(2),22.0,,肺結核,肺結核,,machine-proposed; needs human check
Hygiene_Mt487-2,1,2.民國二十年至民國三十一年(2),23.0,淋巴腺),其他呼吸／器之結核／(包括氣管／及枝氣管,其他呼吸器之結核(包括氣管及枝氣管淋巴腺),,machine-proposed; needs human check
Hygiene_Mt488,1,1.民國前七年至民國十九年,2.0,,總計,總計,,machine-proposed; needs human check
Hygiene_Mt488,1,1.民國前七年至民國十九年,3.0,,傳染病,傳染病,,machine-proposed; needs human check
